Is Home Folder,É Home Folder,
Is Mandatory Field,É campo obrigatório,
Is Optional State,É estado opcional,
Is Primary,É primário,
Is Primary Contact,É o contato principal,
Is Primary Mobile,É o celular principal,
Is Primary Phone,É o telefone principal,
Is Private,É privada,
Is Public,É público,
Is Published Field,É Publicado campo,
Is Published Field must be a valid fieldname,É Publicado O campo deve ser um nome do campo válido,
Is Single,É Único,
Is Skipped,É pulado,
Is Spam,é Spam,
Is Standard,É Padrão,
Is Submittable,Pode ser Enviado,
Is Table,É Tabela,
Is Tree,É árvore,
Is Unique,É único,
It is risky to delete this file: {0}. Please contact your System Manager.,É arriscado excluir este arquivo: {0}. Entre em contato com o administrador do sistema.,
Item Label,Etiqueta do item,
Item Type,Tipo de item,
Item cannot be added to its own descendants,O artigo não pode ser acrescentado para os seus próprios descendentes,
JS,JS,
JSON,JSON,
JSON Request Body,Corpo da solicitação JSON,
JavaScript,Javascript,
JavaScript Format: frappe.query_reports['REPORTNAME'] = {},Formato JavaScript: frappe.query_reports [' REPORTNAME '] = {},
Javascript,Javascript,
Javascript is disabled on your browser,Javascript está desativado em seu navegador,
Jinja,Jinja,
Jump to field,Ir para o campo,
Kanban,Kanban,
Kanban Board,Painel Kanban,
Kanban Board Column,Coluna do Painel Kanban,
Kanban Board Name,Nome do Painel Kanban,
Kanban Settings,Kanban Configurações,Button in kanban view menu
Kanban View,Ver Kanban,
Keep track of all update feeds,Acompanhe todos os feeds de atualização,
Keeps track of all communications,Mantém o controle de todas as comunicações,
Key,Chave,
Keyboard Shortcuts,Atalhos do teclado,
Knowledge Base,Base de Conhecimento,
Knowledge Base Contributor,Colaborador da Base de Conhecimento,
Knowledge Base Editor,Editor da Base de Conhecimento,
LDAP Email Field,Campo do Email LDAP,
LDAP First Name Field,Campo Primeiro Nome do LDAP,
LDAP Group,Grupo LDAP,
LDAP Group Field,Campo do Grupo LDAP,
LDAP Group Mapping,Mapeamento do Grupo LDAP,
LDAP Group Mappings,Mapeamentos de grupo LDAP,
LDAP Last Name Field,Campo Sobrenome LDAP,
LDAP Middle Name Field,Campo de nome do meio LDAP,
LDAP Mobile Field,Campo Móvel LDAP,
LDAP Not Installed,LDAP não instalado,
LDAP Phone Field,Campo de telefone LDAP,
LDAP Search String,Palavra de Busca do LDAP,
LDAP Security,Segurança LDAP,
LDAP Server Url,Servidor LDAP Url,
LDAP Settings,Configurações LDAP,
LDAP User Creation and Mapping,Criação e Mapeamento de Usuários LDAP,
LDAP Username Field,Campo Nome de Usuário do LDAP,
LDAP is not enabled.,O LDAP não está ativado.,
Label,Rótulo,
Label Help,Ajuda sobre Etiquetas,
Label and Type,Etiqueta e Tipo,
Label is mandatory,Etiqueta é obrigatório,
Landing Page,Página de chegada,
Landscape,Panorama,
Language,Idioma,
Language Code,Código do Idioma,
Language Name,Nome do Idioma,
Last,Último,
Last 6 Months,Último 6 Months,
Last 7 Days,Últimos 7 dias,
Last Active,Ativo pela última vez,
Last Backup On,Último backup ativado,
Last Execution,Última Execução,
Last IP,Último IP,
Last Known Versions,Últimas versões conhecidas,
Last Login,Último Login,
Last Modified Date,Última Data Modificada,
Last Modified On,Última Alteração em,
Last Month,Mês passado,
Last Name,Sobrenome,
Last Password Reset Date,Data da última redefinição de senha,
Last Point Allocation Date,Última data de alocação de ponto,
Last Quarter,Ultimo quarto,
Last Sync On,Última sincronização em,
Last Synced On,Última sincronização em,
Last Updated By,Última atualização por,
Last Updated On,Última atualização em,
Last User,Último usuário,
Last Week,Semana passada,
Last Year,Ano passado,
Last synced {0},Última sincronização {0},
Leaderboard,Placar,
Leave blank to repeat always,Deixe em branco para repetir sempre,
Leave this conversation,Deixar essa conversa,
Ledger,Livro Razão,
Left,Saiu,
Left this conversation,Deixou esta conversa,
Length,Comprimento,
Length of {0} should be between 1 and 1000,Comprimento de {0} deve ser entre 1 e 1000,
Less,Menos,
Less Than,Menor que,
Less Than Or Equal To,Menor ou igual a,
Let's Get Started,Vamos começar,
Let's avoid repeated words and characters,Vamos evitar palavras e caracteres repetidos,
Let's take you back to onboarding,Vamos levá-lo de volta à integração,
Letter,Carta,
Letter Head,Cabeçalho de Carta,
Letter Head Based On,Carta de cabeça com base em,
Letter Head Image,Carta cabeça imagem,
Letter Head Name,Nome do timbrado,
Letter Head in HTML,Cabeça Carta em HTML,
Level,Nível,
"Level 0 is for document level permissions, higher levels for field level permissions.","O nível 0 é para permissões de nível de documento, níveis mais altos para permissões de nível de campo.",
Level Name,Nome do nível,
Library,Histórico,
License,Licença,
Light Color,Cor clara,
Like,Curtir,
Liked,Gostou,
Liked By,Gostou por,
Likes,Gostos,
Limit,Limite,
Limit Number of DB Backups,Número limite de backups de banco de dados,
Line,Linha,
Link,Link,
Link Cards,Cartões de ligação,
Link DocType,Relacionar ao DocType,
Link Document Type,Tipo de Documento de Link,
Link Expired,Link expirado,
Link Fieldname,Nome do campo do link,
Link Name,Nome do Link,
Link Title,Título do Link,
Link To,Link para,
Link to the page you want to open. Leave blank if you want to make it a group parent.,Link para a página que você deseja abrir. Deixe em branco se você quiser torná-lo um pai grupo.,
Linked,Relacionado,
Linked Documents,Documentos vinculados,
Linked With,Relacionado com,
Linked with {0},Ligado com {0},
Links,Links,
List,Lista,
List Filter,Filtro de lista,
List Settings,Configurações da lista,
List View,Ver Listagem,
List View Settings,Configurações de visualização de lista,
List a document type,Lista de um tipo de documento,
"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","Lista como [{ &quot;label&quot;: _ ( &quot;Jobs&quot;), &quot;route&quot;: &quot;empregos&quot;}]",
List of patches executed,Lista de correções executado,
Load Balancing,Balanceamento de carga,
Load More,Carregue mais,
Loading,Carregando,
Loading Filters...,Carregando filtros ...,
Loading import file...,Carregando arquivo de importação ...,
Loading...,Carregando...,
Location,Localização,
Log,Registo,
Log Data,Dados de log,
Log Setting User,Usuário de configuração de log,
Log Settings,Configurações de registro,
Log in to access this page.,Faça login para acessar esta página.,
Logged Out,Deslogado,
Login,Entrar,
Login After,Login após,
Login Before,Login antes,
Login Id is required,ID de login é necessária,
Login Verification Code from {},Código de verificação de login de {},
Login and view in Browser,Faça login e visualize no navegador,
Login not allowed at this time,Entrada não permitida neste momento,
"Login session expired, refresh page to retry","A sessão de login expirou, atualize a página para tentar novamente",
Login to comment,Faça login para comentar,
Login to {0},Entrar no OneSurety,
Login token required,É necessário o token de login,
Login with LDAP,Logar com LDAP,
Logout,Sair,
Logout All Sessions,Sair de todas as sessões,
Logout All Sessions on Password Reset,Sair de todas as sessões ao redefinir a senha,
Logout From All Devices After Changing Password,Saia de todos os dispositivos após alterar a senha,
Long Text,Texto Longo,
Looks like you didn't change the value,Parece que você não alterou o valor,
Low,Baixo,
Madam,Senhora,
Main Section,Seção Principal,
Main Section (HTML),Seção Principal (HTML),
Main Section (Markdown),Seção Principal (Remarcação),
Maintenance Manager,Gerente de Manutenção,
Maintenance User,Usuário da Manutenção,
"Make ""name"" searchable in Global Search","Tornar ""nome"" pesquisável na Busca Global",
Make use of longer keyboard patterns,Use uma combinação de letras e números mais longa,
Make {0},Faça {0},
Makes the page public,Torna a página pública,
Male,Masculino,
Mandatory,Obrigatório,
Mandatory Depends On,Obrigatório Depende,
Mandatory Information missing:,Informações obrigatórias ausente:,
Mandatory field: set role for,Campo obrigatório: definir a função para,
Mandatory field: {0},Campo obrigatório: {0},
"Mandatory fields required in table {0}, Row {1}","Os campos obrigatórios exigidos na tabela {0}, linha {1}",
Mandatory fields required in {0},Os campos obrigatórios exigidos no {0},
Mandatory:,Obrigatório:,
Map Columns,Colunas do mapa,
Map columns from {0} to fields in {1},Mapeie colunas de {0} para campos em {1},
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,Mapeie os parâmetros da rota em variáveis de formulário. Exemplo <code>/project/&lt;name&gt;</code>,
Mapping column {0} to field {1},Mapeando a coluna {0} para o campo {1},
Mark all as read,Mark all as read,
Mark as Read,Marcar como lido,
Mark as Spam,Marcar como spam,
Mark as Unread,Marcar como não lido,
Markdown,Desconto,
Markdown Editor,Editor de Markdown,
Marked As Spam,Marcado como spam,
Master,Cadastro,
Max 500 records at a time,Máximo de  500 registros por vez,
Max Attachments,Máx. de Anexos,
Max Length,Comprimento máximo,
Max Value,Max Valor,
Max width for type Currency is 100px in row {0},Largura máxima para o tipo de moeda é 100px na linha {0},
Maximum,Máximo,
Maximum Number of Fields,Número Máximo de Campos,
Maximum Points,Pontos Máximos,
Maximum {0} rows allowed,Máximo de {0} linhas permitido,
Me,Eu,
"Meaning of Submit, Cancel, Amend","Significado de Enviar, Cancelar, Corrigir",
Medium,Médio,
Meeting,Reunião,
Mention,Menção,
Mentions,Menções,
Menu,Menu,
Merge with existing,Mesclar com existente,
Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,A fusão só é possível entre o grupos,
Message,mensagem,
Message (HTML),Mensagem (HTML),
Message (Markdown),Mensagem (Markdown),
Message Examples,Exemplos de Mensagens,
Message ID,ID da Mensagem,
Message Parameter,Parâmetro da mensagem,
Message Sent,Mensagem Enviada,
Message clipped,Mensagem cortada,
Message from server: {0},Mensagem do servidor: {0},
Message not setup,Mensagem não configurada,
Message-id,Message-id,
Meta Description,Meta Descrição,
Meta Image,Meta Imagem,
Meta Tags,Meta Tags,
Meta Title,Meta Título,
Meta title for SEO,Meta título para SEO,
Method,Método,
Method Not Allowed,Método não permitido,
Middle Name,Nome do Meio,
Milestone,Milestone,
Milestone Tracker,Milestone Tracker,
Minimum,Mínimo,
Minimum Password Score,Score Mínimo de Senha,
Miss,Senhorita,
Missing Fields,Campos ausentes,
Missing Values Required,Faltando valores obrigatórios,
Mobile,Mobile,
Mobile No,Telefone Celular,
Modified By,Modificado por,
Module,Módulo,
Module Def,Def. Módulo,
Module Name,Nome do Módulo,
Module Onboarding,Módulo Onboarding,
Module Profile,Perfil do módulo,
Module to Export,Módulo para Exportar,
Modules,módulos,
Modules HTML,Módulos HTML,
Monday,Segunda-feira,
Monospace,Monospace,
Month,Mês,
Monthly,Mensal,
Monthly Long,Mensalmente Longo,
More,Mais,
More Information,Mais Informações,
More articles on {0},Mais artigos sobre {0},
More content for the bottom of the page.,Mais conteúdo na parte de baixo da página.,
Most Used,Mais Usados,
Move,Mover,
Move To,Mover Para,
Move To Trash,Mover para lixeira,
Move to Row Number,Mover para o número da linha,
Mr,Sr.,r
Mrs,Sra,
Ms,Sra.,s
Multiple root nodes not allowed.,"Vários nós raiz, não é permitido .",
Multiplier Field,Campo Multiplicador,
Must be a publicly accessible Google Sheets URL,Deve ser um URL de planilhas do Google acessível publicamente,
"Must be of type ""Attach Image""",Deve ser do tipo &quot;Anexar Imagem&quot;,
Must have report permission to access this report.,Deve ter permissão para acessar relatório deste relatório.,
